ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nba.p.6219,Nic,Claxton,C,BKN,MEM,BKN@MEM,8:00PM EDT,28,27.6,O," "
nba.p.6552,Ziaire,Williams,SF,BKN,MEM,BKN@MEM,8:00PM EDT,12,19.6," "," "
nba.p.6563,Keon,Johnson,SF,BKN,MEM,BKN@MEM,8:00PM EDT,10,1.5," "," "
nba.p.6569,Cam,Thomas,SG,BKN,MEM,BKN@MEM,8:00PM EDT,28,40.8," "," "
nba.p.6571,Day'Ron,Sharpe,C,BKN,MEM,BKN@MEM,8:00PM EDT,12,18.8,INJ," "
nba.p.6604,Trendon,Watford,PF,BKN,MEM,BKN@MEM,8:00PM EDT,10,13.5,INJ," "
nba.p.6741,Tyrese,Martin,SG,BKN,MEM,BKN@MEM,8:00PM EDT,10,0.0," "," "
nba.p.10077,Jalen,Wilson,SF,BKN,MEM,BKN@MEM,8:00PM EDT,11,14.2," "," "
nba.p.10111,Dariq,Whitehead,SF,BKN,MEM,BKN@MEM,8:00PM EDT,10,-0.8," "," "
nba.p.10121,Noah,Clowney,PF,BKN,MEM,BKN@MEM,8:00PM EDT,14,13.9," "," "
nba.p.10134,Jaylen,Martin,SF,BKN,MEM,BKN@MEM,8:00PM EDT,10,3.0," "," "
nba.p.10396,Yongxi,Cui,SG,BKN,MEM,BKN@MEM,8:00PM EDT,10,1.0," "," "
nba.p.5317,Marcus,Smart,SG,MEM,BKN,BKN@MEM,8:00PM EDT,24,19.9," "," "
nba.p.5825,Luke,Kennard,SG,MEM,BKN,BKN@MEM,8:00PM EDT,17,20.0,INJ," "
nba.p.6015,Jaren,Jackson Jr.,PF,MEM,BKN,BKN@MEM,8:00PM EDT,38,29.5," "," "
nba.p.6164,Ja,Morant,PG,MEM,BKN,BKN@MEM,8:00PM EDT,42,32.5,GTD," "
nba.p.6209,Brandon,Clarke,C,MEM,BKN,BKN@MEM,8:00PM EDT,19,9.5," "," "
nba.p.6255,John,Konchar,SF,MEM,BKN,BKN@MEM,8:00PM EDT,14,18.8,GTD," "
nba.p.6422,Desmond,Bane,SF,MEM,BKN,BKN@MEM,8:00PM EDT,38,36.8," "," "
nba.p.6572,Santi,Aldama,PF,MEM,BKN,BKN@MEM,8:00PM EDT,23,32.1," "," "
nba.p.6617,Jay,Huff,C,MEM,BKN,BKN@MEM,8:00PM EDT,10,23.5," "," "
nba.p.6709,Jake,LaRavia,PF,MEM,BKN,BKN@MEM,8:00PM EDT,15,19.3," "," "
nba.p.6737,Vince,Williams Jr.,SF,MEM,BKN,BKN@MEM,8:00PM EDT,23,24.7,INJ," "
nba.p.6757,Scotty,Pippen Jr.,PG,MEM,BKN,BKN@MEM,8:00PM EDT,19,32.4," "," "
nba.p.10070,GG,Jackson II,PF,MEM,BKN,BKN@MEM,8:00PM EDT,26,23.1,INJ," "
nba.p.10287,Zach,Edey,C,MEM,BKN,BKN@MEM,8:00PM EDT,14,15.4,GTD," "
nba.p.10327,Cam,Spencer,SG,MEM,BKN,BKN@MEM,8:00PM EDT,10,0.0,INJ," "
nba.p.10340,Jaylen,Wells,SF,MEM,BKN,BKN@MEM,8:00PM EDT,12,14.7," "," "
nba.p.10415,Yuki,Kawamura,PG,MEM,BKN,BKN@MEM,8:00PM EDT,10,0.2," "," "
nba.p.3930,Chris,Paul,PG,SA,OKC,SA@OKC,9:30PM EDT,21,20.9," "," "
nba.p.5013,Harrison,Barnes,SF,SA,OKC,SA@OKC,9:30PM EDT,15,16.8," "," "
nba.p.5823,Zach,Collins,C,SA,OKC,SA@OKC,9:30PM EDT,20,17.7," "," "
nba.p.6217,Keldon,Johnson,SF,SA,OKC,SA@OKC,9:30PM EDT,26,17.8," "," "
nba.p.6403,Devin,Vassell,SG,SA,OKC,SA@OKC,9:30PM EDT,30,32.8,INJ," "
nba.p.6433,Tre,Jones,PG,SA,OKC,SA@OKC,9:30PM EDT,20,11.7,INJ," "
nba.p.6595,Charles,Bassey,C,SA,OKC,SA@OKC,9:30PM EDT,10,8.7," "," "
nba.p.6596,Sandro,Mamukelashvili,C,SA,OKC,SA@OKC,9:30PM EDT,12,5.6," "," "
nba.p.6624,David,Duke Jr.,SF,SA,OKC,SA@OKC,9:30PM EDT,10,12.1," "," "
nba.p.6699,Jeremy,Sochan,PG,SA,OKC,SA@OKC,9:30PM EDT,22,34.3," "," "
nba.p.6710,Malaki,Branham,SG,SA,OKC,SA@OKC,9:30PM EDT,10,14.9," "," "
nba.p.6715,Blake,Wesley,PG,SA,OKC,SA@OKC,9:30PM EDT,10,8.5," "," "
nba.p.6754,Julian,Champagnie,SF,SA,OKC,SA@OKC,9:30PM EDT,15,24.2," "," "
nba.p.10051,Sidy,Cissoko,SF,SA,OKC,SA@OKC,9:30PM EDT,10,9.5," "," "
nba.p.10094,Victor,Wembanyama,PF,SA,OKC,SA@OKC,9:30PM EDT,56,42.2," "," "
nba.p.10290,Stephon,Castle,SG,SA,OKC,SA@OKC,9:30PM EDT,17,16.5," "," "
nba.p.10336,Harrison,Ingram,PF,SA,OKC,SA@OKC,9:30PM EDT,10,0.0," "," "
nba.p.10367,Riley,Minix,SF,SA,OKC,SA@OKC,9:30PM EDT,10,0.0," "," "
nba.p.5754,Alex,Caruso,SG,OKC,SA,SA@OKC,9:30PM EDT,22,17.2," "," "
nba.p.5856,Isaiah,Hartenstein,C,OKC,SA,SA@OKC,9:30PM EDT,24,26.9,INJ," "
nba.p.6022,Shai,Gilgeous-Alexander,PG,OKC,SA,SA@OKC,9:30PM EDT,55,62.2," "," "
nba.p.6076,Kenrich,Williams,PF,OKC,SA,SA@OKC,9:30PM EDT,10,11.1,INJ," "
nba.p.6254,Luguentz,Dort,SF,OKC,SA,SA@OKC,9:30PM EDT,18,16.4," "," "
nba.p.6441,Isaiah,Joe,SF,OKC,SA,SA@OKC,9:30PM EDT,15,9.1," "," "
nba.p.6597,Aaron,Wiggins,SG,OKC,SA,SA@OKC,9:30PM EDT,10,18.8," "," "
nba.p.6692,Chet,Holmgren,C,OKC,SA,SA@OKC,9:30PM EDT,38,57.4," "," "
nba.p.6701,Ousmane,Dieng,PF,OKC,SA,SA@OKC,9:30PM EDT,10,12.2," "," "
nba.p.6702,Jalen,Williams,PF,OKC,SA,SA@OKC,9:30PM EDT,35,36.7," "," "
nba.p.6724,Jaylin,Williams,C,OKC,SA,SA@OKC,9:30PM EDT,10,12.4,INJ," "
nba.p.10107,Cason,Wallace,PG,OKC,SA,SA@OKC,9:30PM EDT,10,20.4," "," "
nba.p.10244,Adam,Flagler,PG,OKC,SA,SA@OKC,9:30PM EDT,10,3.4," "," "
nba.p.10284,Dillon,Jones,SF,OKC,SA,SA@OKC,9:30PM EDT,10,1.1," "," "
nba.p.10301,Nikola,Topic,PG,OKC,SA,SA@OKC,9:30PM EDT,10,0.0,INJ," "
nba.p.10304,Ajay,Mitchell,PG,OKC,SA,SA@OKC,9:30PM EDT,10,9.2," "," "
nba.p.10343,Alex,Ducas,SF,OKC,SA,SA@OKC,9:30PM EDT,10,0.0," "," "
nba.p.10413,Alex,Reese,C,OKC,SA,SA@OKC,9:30PM EDT,10,3.2," "," "
nba.p.5161,CJ,McCollum,PG,NO,GS,NO@GS,10:00PM EDT,31,36.7," "," "
nba.p.5601,Brandon,Ingram,SG,NO,GS,NO@GS,10:00PM EDT,35,39.8," "," "
nba.p.5660,Dejounte,Murray,SG,NO,GS,NO@GS,10:00PM EDT,42,40.6,INJ," "
nba.p.5880,Daniel,Theis,C,NO,GS,NO@GS,10:00PM EDT,10,19.8," "," "
nba.p.6163,Zion,Williamson,PF,NO,GS,NO@GS,10:00PM EDT,41,38.5," "," "
nba.p.6269,Javonte,Green,PF,NO,GS,NO@GS,10:00PM EDT,16,15.0," "," "
nba.p.6559,Trey,Murphy III,SG,NO,GS,NO@GS,10:00PM EDT,25,27.7,INJ," "
nba.p.6574,Jeremiah,Robinson-Earl,C,NO,GS,NO@GS,10:00PM EDT,10,4.6," "," "
nba.p.6577,Herbert,Jones,SF,NO,GS,NO@GS,10:00PM EDT,24,16.0,GTD," "
nba.p.6593,Brandon,Boston Jr.,PG,NO,GS,NO@GS,10:00PM EDT,10,1.5," "," "
nba.p.6613,Jose,Alvarado,PG,NO,GS,NO@GS,10:00PM EDT,10,13.0," "," "
nba.p.6742,Karlo,Matkovic,PF,NO,GS,NO@GS,10:00PM EDT,10,3.9," "," "
nba.p.6801,Jamal,Cain,SF,NO,GS,NO@GS,10:00PM EDT,10,3.0," "," "
nba.p.10098,Jordan,Hawkins,SG,NO,GS,NO@GS,10:00PM EDT,13,22.7," "," "
nba.p.10220,Trey,Jemison,C,NO,GS,NO@GS,10:00PM EDT,17,18.2," "," "
nba.p.10289,Yves,Missi,C,NO,GS,NO@GS,10:00PM EDT,24,26.4," "," "
nba.p.10338,Antonio,Reeves,PG,NO,GS,NO@GS,10:00PM EDT,10,0.1," "," "
nba.p.4612,Stephen,Curry,PG,GS,NO,NO@GS,10:00PM EDT,41,38.1,INJ," "
nba.p.5069,Draymond,Green,PF,GS,NO,NO@GS,10:00PM EDT,27,19.8," "," "
nba.p.5292,Andrew,Wiggins,SF,GS,NO,NO@GS,10:00PM EDT,21,34.2,GTD," "
nba.p.5341,Kyle,Anderson,PF,GS,NO,NO@GS,10:00PM EDT,16,17.4," "," "
nba.p.5490,Kevon,Looney,C,GS,NO,NO@GS,10:00PM EDT,15,25.8," "," "
nba.p.5637,Buddy,Hield,SG,GS,NO,NO@GS,10:00PM EDT,20,32.3," "," "
nba.p.5739,Gary,Payton II,SF,GS,NO,NO@GS,10:00PM EDT,12,14.2," "," "
nba.p.6057,De'Anthony,Melton,SG,GS,NO,NO@GS,10:00PM EDT,19,15.6,INJ," "
nba.p.6549,Jonathan,Kuminga,PF,GS,NO,NO@GS,10:00PM EDT,28,20.6," "," "
nba.p.6556,Moses,Moody,SG,GS,NO,NO@GS,10:00PM EDT,13,16.4," "," "
nba.p.6687,Lindy,Waters III,SF,GS,NO,NO@GS,10:00PM EDT,10,15.1," "," "
nba.p.6745,Gui,Santos,SF,GS,NO,NO@GS,10:00PM EDT,10,2.9," "," "
nba.p.6772,Pat,Spencer,PG,GS,NO,NO@GS,10:00PM EDT,10,4.0," "," "
nba.p.10080,Trayce,Jackson-Davis,C,GS,NO,NO@GS,10:00PM EDT,18,18.3," "," "
nba.p.10115,Brandin,Podziemski,SG,GS,NO,NO@GS,10:00PM EDT,20,24.0," "," "
nba.p.10308,Quinten,Post,C,GS,NO,NO@GS,10:00PM EDT,10,0.0," "," "
nba.p.10332,Reece,Beekman,PG,GS,NO,NO@GS,10:00PM EDT,10,4.5," "," "
nba.p.5350,Jerami,Grant,PF,POR,LAC,POR@LAC,10:30PM EDT,30,38.6," "," "
nba.p.5958,Deandre,Ayton,C,POR,LAC,POR@LAC,10:30PM EDT,38,33.3," "," "
nba.p.6035,Anfernee,Simons,SG,POR,LAC,POR@LAC,10:30PM EDT,31,27.7," "," "
nba.p.6038,Robert,Williams III,C,POR,LAC,POR@LAC,10:30PM EDT,19,21.5,INJ," "
nba.p.6208,Matisse,Thybulle,SF,POR,LAC,POR@LAC,10:30PM EDT,16,16.9,INJ," "
nba.p.6401,Deni,Avdija,SF,POR,LAC,POR@LAC,10:30PM EDT,31,25.9," "," "
nba.p.6588,Dalano,Banton,PG,POR,LAC,POR@LAC,10:30PM EDT,17,3.1," "," "
nba.p.6697,Shaedon,Sharpe,SG,POR,LAC,POR@LAC,10:30PM EDT,22,27.8,INJ," "
nba.p.6730,Bryce,McGowens,SG,POR,LAC,POR@LAC,10:30PM EDT,10,9.6," "," "
nba.p.6747,Jabari,Walker,PF,POR,LAC,POR@LAC,10:30PM EDT,17,11.4," "," "
nba.p.10048,Scoot,Henderson,PG,POR,LAC,POR@LAC,10:30PM EDT,24,27.4," "," "
nba.p.10061,Justin,Minaya,SG,POR,LAC,POR@LAC,10:30PM EDT,10,6.1," "," "
nba.p.10064,Rayan,Rupert,PG,POR,LAC,POR@LAC,10:30PM EDT,11,10.1," "," "
nba.p.10065,Toumani,Camara,PF,POR,LAC,POR@LAC,10:30PM EDT,12,21.7," "," "
nba.p.10119,Kris,Murray,SG,POR,LAC,POR@LAC,10:30PM EDT,15,7.6," "," "
nba.p.10164,Duop,Reath,C,POR,LAC,POR@LAC,10:30PM EDT,12,3.5," "," "
nba.p.10234,Taze,Moore,SG,POR,LAC,POR@LAC,10:30PM EDT,10,9.5," "," "
nba.p.10285,Donovan,Clingan,C,POR,LAC,POR@LAC,10:30PM EDT,18,17.2," "," "
nba.p.4163,P.J.,Tucker,PF,LAC,POR,POR@LAC,10:30PM EDT,10,7.6,INJ," "
nba.p.4487,Nicolas,Batum,PF,LAC,POR,POR@LAC,10:30PM EDT,16,11.5," "," "
nba.p.4563,James,Harden,PG,LAC,POR,POR@LAC,10:30PM EDT,39,48.8," "," "
nba.p.4896,Kawhi,Leonard,PF,LAC,POR,POR@LAC,10:30PM EDT,43,41.8,INJ," "
nba.p.5506,Norman,Powell,SF,LAC,POR,POR@LAC,10:30PM EDT,19,31.5," "," "
nba.p.5636,Kris,Dunn,PG,LAC,POR,POR@LAC,10:30PM EDT,13,23.1," "," "
nba.p.5663,Ivica,Zubac,C,LAC,POR,POR@LAC,10:30PM EDT,26,46.6," "," "
nba.p.5747,Derrick,Jones Jr.,SF,LAC,POR,POR@LAC,10:30PM EDT,15,21.3," "," "
nba.p.6017,Mo,Bamba,C,LAC,POR,POR@LAC,10:30PM EDT,10,14.2,INJ," "
nba.p.6218,Kevin,Porter Jr.,PG,LAC,POR,POR@LAC,10:30PM EDT,12,10.7," "," "
nba.p.6236,Terance,Mann,SF,LAC,POR,POR@LAC,10:30PM EDT,15,10.8," "," "
nba.p.6315,Amir,Coffey,SG,LAC,POR,POR@LAC,10:30PM EDT,10,13.5," "," "
nba.p.6561,Kai,Jones,C,LAC,POR,POR@LAC,10:30PM EDT,10,6.3," "," "
nba.p.6568,Bones,Hyland,PG,LAC,POR,POR@LAC,10:30PM EDT,12,13.1," "," "
nba.p.10084,Jordan,Miller,SG,LAC,POR,POR@LAC,10:30PM EDT,10,2.2," "," "
nba.p.10117,Kobe,Brown,PF,LAC,POR,POR@LAC,10:30PM EDT,10,5.3," "," "
nba.p.10337,Cam,Christie,SG,LAC,POR,POR@LAC,10:30PM EDT,10,0.0," "," "
nba.p.10395,Trentyn,Flowers,SG,LAC,POR,POR@LAC,10:30PM EDT,10,0.0," "," "
